,Unnamed: 0,Name,RAdeg,DEdeg,z,MSZ,MCXC,RedMAPPer,pix,theta,phi
527,781,PSZ2 G164.29+08.94,85.84880759999999,46.953385,0.2505,6.186834999999999,            ,                    ,26,2.867408923769229,0.15614209429104559
528,782,PSZ2 G164.31-39.46,44.4519682,13.0469689,0.0722,5.239323000000001,J0257.8+1302,                    ,37,2.8677786453913137,-0.688759437067166
529,783,PSZ2 G164.65+46.37,144.5898109,52.0335515,0.342,6.009507,            ,RMJ093819.7+520304.5,5,2.8737361354064603,0.8094794648840489
530,785,PSZ2 G165.06+54.13,155.94039030000002,49.132731400000004,0.14400000000000002,4.94346,J1023.6+4907,RMJ102339.9+490838.4,5,2.880895491196851,0.9448157644998644
531,786,PSZ2 G165.12+14.05,93.1423246,48.625938899999994,0.067,2.367529,J0612.6+4836,                    ,27,2.8819336444853545,0.24534012188176715
532,789,PSZ2 G165.46+66.15,170.9185681,43.0135044,0.1957,3.699136,            ,RMJ112337.7+430328.0,7,2.887826542106895,1.1547094469264376
533,790,PSZ2 G165.68+44.01,140.58594130000003,51.8876239,0.209733,3.755907,            ,RMJ092200.5+515521.0,5,2.8917586792176677,0.7682598683748189
534,791,PSZ2 G165.76+31.15,119.54154309999998,52.5986077,0.259,4.432208,            ,                    ,5,2.893218279557226,0.5438228818140161
535,792,PSZ2 G165.95+41.01,135.7226865,52.2020525,0.0619,1.785652,            ,RMJ090302.2+521332.2,5,2.896467379065555,0.7158922170082376
536,793,PSZ2 G166.09+43.38,139.4836477,51.722055499999996,0.2172,6.847478999999999,J0917.8+5143,RMJ091753.4+514337.5,5,2.8988818897805766,0.757153850522022
537,797,PSZ2 G166.62+42.13,137.3948493,51.548926,0.23225,5.335297,            ,                    ,5,2.908104936139195,0.735354131295697
538,801,PSZ2 G167.66-65.59,29.9775538,-8.858889900000001,0.405,7.204625999999999,J0159.8-0850,RMJ015949.3-084958.9,36,2.9263528255265867,-1.1448237326994024
539,802,PSZ2 G167.67+17.63,99.5265101,47.7826628,0.174,6.652367,J0638.1+4747,                    ,27,2.926415554876725,0.3077699038557238
540,803,PSZ2 G167.98-59.95,33.6842156,-4.5856181,0.1393,4.3063839999999995,J0214.6-0433,RMJ021441.1-043402.5,37,2.931946283525482,-1.0464267157988907
541,804,PSZ2 G168.33+69.73,174.0505436,40.1032116,0.28800000000000003,4.792877,            ,RMJ113613.0+400235.8,7,2.9380276613561147,1.2171499940735884
542,805,PSZ2 G169.62+33.84,124.17760349999999,49.550223200000005,0.3466,5.915491,            ,RMJ081646.0+493258.8,5,2.9604937724488414,0.5906565419607028
543,806,PSZ2 G170.22+09.74,90.83944340000001,42.2322902,0.228,10.759314,            ,                    ,27,2.9709280641138025,0.17006970257028972
544,807,PSZ2 G170.26+73.90,178.01673069999998,37.2536571,0.1648,3.123689,            ,                    ,7,2.9717417307912415,1.2898298044694354
545,808,PSZ2 G170.98+39.45,132.7602068,48.510419,0.5376380000000001,8.076048,            ,RMJ085058.7+483002.6,5,2.984307987468745,0.6886337210438455
546,813,PSZ2 G171.98-40.66,48.246502299999996,8.3562869,0.27,10.710258,            ,                    ,37,3.0016914691460745,-0.7096923150224216
547,814,PSZ2 G172.63+35.15,126.36985370000001,47.153243599999996,0.1267,3.901607,J0825.5+4707,RMJ082529.1+470800.9,5,3.013016597482053,0.6135215738661128
548,815,PSZ2 G172.74+65.30,167.9028845,40.8573534,0.0794,2.4539590000000002,J1111.6+4050,RMJ111143.6+404914.7,7,3.015009459501489,1.1398638234547802
549,816,PSZ2 G172.93+21.34,106.9429565,44.33176160000001,0.331,6.121144,            ,                    ,27,3.018215769047902,0.3725375024326946
550,817,PSZ2 G172.98-53.55,39.9650513,-1.568082,0.373,7.645353999999999,            ,RMJ023952.7-013418.9,37,3.019238528335614,-0.9346994102388113
551,820,PSZ2 G173.90-51.89,41.5114915,-0.7433555000000001,0.17936300000000002,3.7393160000000005,            ,                    ,37,3.035284277405328,-0.9056999877286972
552,821,PSZ2 G174.40-57.33,37.930074100000006,-4.8611522,0.1843,3.961237,J0231.7-0451,RMJ023141.2-045257.4,37,3.044008103722413,-1.0007575666500594
553,822,PSZ2 G174.96+23.37,110.38204329999999,43.1180931,0.1592,3.435465,            ,                    ,27,3.0536981778294394,0.407936580961469
554,823,PSZ2 G175.60+35.47,127.08279270000001,44.7548964,0.145,3.075884,J0828.0+4445,RMJ082805.9+444600.3,27,3.064941762980229,0.6191634616928825
555,824,PSZ2 G175.69-85.98,16.375976,-24.6548418,0.23,5.672555,J0105.5-2439,                    ,36,3.066381933916897,-1.5007167056088584
556,825,PSZ2 G175.89+24.24,111.83748349999999,42.529661100000006,0.1865,3.5443949999999997,            ,                    ,27,3.0700160224898463,0.42309237295647645
557,827,PSZ2 G176.25-52.57,42.0559802,-2.2374019,0.23600000000000002,6.065901,J0248.2-0216,RMJ024808.3-021637.2,37,3.076248496592389,-0.9175683177552459
558,828,PSZ2 G176.27+37.54,130.03781940000002,44.3617524,0.566894,6.143406,            ,RMJ084000.2+442313.3,27,3.0765341501170522,0.6553659866663444
559,829,PSZ2 G176.27-35.04,54.6847579,9.9712357,0.0347,2.269227,J0338.6+0958,                    ,24,3.0766028330910973,-0.6116631067139806
560,831,PSZ2 G178.00+42.32,136.68402980000002,43.1361199,0.2368,3.9735739999999997,            ,                    ,5,3.106815467564541,0.7386498645965907
561,832,PSZ2 G178.94+56.00,154.94811059999998,41.009798499999995,0.0922,2.2311959999999997,J1019.9+4059,RMJ101945.7+405938.9,5,3.123262373682938,0.9774324934818046
562,833,PSZ2 G179.09+60.12,160.1863687,39.9591794,0.1372,3.8390410000000004,J1040.7+3956,RMJ104103.1+395518.0,5,3.1258243522073412,1.0493200492636456
563,836,PSZ2 G180.25+21.03,109.36717379999999,37.7433351,0.546,11.487184,J0717.5+3745,                    ,27,3.146064635151536,0.3670697278933476
564,837,PSZ2 G180.27-29.53,61.1506902,11.1336698,0.3548,7.705027,J0404.6+1109,                    ,24,3.146332599560701,-0.5154823001402064
565,838,PSZ2 G180.60+76.65,179.3109716,33.6109709,0.2138,6.299809,J1157.3+3336,RMJ115717.3+333639.4,11,3.152136231507697,1.3378042727081016
566,840,PSZ2 G180.88+31.04,121.97394609999999,39.7754974,0.364653,5.988849,            ,RMJ080747.3+394635.6,27,3.1569961305872685,0.5418387965207779
567,841,PSZ2 G181.06+48.47,144.8500768,40.7575713,0.240392,4.231923999999999,            ,RMJ093930.4+404710.4,10,3.1602091043117504,0.8461044648267935
568,842,PSZ2 G181.44-44.76,50.1263453,0.5114656,0.3939,5.136061,            ,                    ,42,3.1668733052400704,-0.7812606036705915
569,843,PSZ2 G181.71-68.65,31.648996500000003,-14.880019,0.1529,3.9674629999999995,J0206.4-1453,                    ,40,3.17149738505052,-1.1982377689439385
570,845,PSZ2 G182.42-28.28,63.35507679999999,10.4720172,0.0882,6.952417,J0413.4+1028,                    ,24,3.1839650656991445,-0.4936546024746391
571,846,PSZ2 G182.59+55.83,154.25744550000002,39.0279568,0.20600000000000002,5.834504,J1017.0+3902,                    ,10,3.186949316139332,0.974538766459965
572,847,PSZ2 G183.30+34.98,127.43348610000001,38.454784100000005,0.3919,6.559128,            ,RMJ082944.9+382754.4,27,3.1993068694121405,0.610666762157925
573,849,PSZ2 G183.90+42.99,137.696336,38.811248299999995,0.561,6.945816000000001,            ,RMJ091051.0+385022.4,10,3.20983315180659,0.7504151955409445
574,852,PSZ2 G184.24+43.69,138.6019145,38.601930100000004,0.397,5.41092,            ,                    ,10,3.2156511632185616,0.7625628759543344
575,853,PSZ2 G184.68+28.91,120.2399423,36.097196600000004,0.28800000000000003,5.5018,J0800.9+3602,RMJ080056.8+360323.5,27,3.2233663812300932,0.5046033907816754
576,854,PSZ2 G185.08+34.02,126.539653,36.8504825,0.364755,5.409293,            ,RMJ082607.3+364738.5,27,3.2302774432750443,0.5937784403443057
577,855,PSZ2 G185.16-53.63,44.7694799,-6.971138799999999,0.42298900000000006,6.35498,            ,RMJ025904.4-065921.0,42,3.2318110528524038,-0.936096946010082
578,860,PSZ2 G186.24-11.99,79.0687758,17.227337300000002,0.115,4.698221,J0516.3+1712,                    ,24,3.250625952463933,-0.20939266304077633
579,861,PSZ2 G186.37+37.26,130.748512,36.35277,0.282,10.998416,J0842.9+3621,RMJ084257.6+362159.3,10,3.2528919041231354,0.6504803338983447
580,863,PSZ2 G186.61+62.94,162.6645635,35.8428925,0.509365,5.680198000000001,            ,RMJ105038.6+354912.4,10,3.257010375869772,1.0985942819093817
581,864,PSZ2 G186.81+07.32,97.36577700000001,26.528420399999998,0.2204,5.375743,            ,                    ,27,3.2605952907741376,0.12777549704955615
582,865,PSZ2 G186.99+38.65,132.53852959999998,36.0765592,0.37799999999999995,6.840517999999999,J0850.2+3603,RMJ085007.9+360413.7,10,3.263593078052727,0.6747166031568121
583,866,PSZ2 G187.53+21.92,113.0646057,31.626100199999996,0.171,5.165305,J0732.3+3137,RMJ073220.3+314120.7,27,3.2730723615243864,0.382639173641738
584,867,PSZ2 G187.74+20.66,111.75312140000001,31.022003100000003,0.1929,4.290579,            ,                    ,27,3.276687795129231,0.36068151028044043
585,869,PSZ2 G188.38+07.05,97.8736308,25.0177793,0.081,3.310576,J0631.3+2500,                    ,25,3.287949869904402,0.12305417513428622
586,870,PSZ2 G188.57-68.86,32.956537100000006,-17.0348203,0.174,3.339818,            ,                    ,40,3.2913176424140342,-1.2018588784562585
587,871,PSZ2 G189.23+20.55,112.1960895,29.6730081,0.3976,5.462187,J0728.9+2935,                    ,27,3.3027588114780357,0.3588385611642635
588,872,PSZ2 G189.31+59.24,157.9544467,35.0406018,0.1259,3.241592,J1031.7+3502,RMJ103144.3+350229.0,10,3.304219266257192,1.0340806097823514
589,873,PSZ2 G189.53-25.10,69.7681099,7.2695893,0.245,6.037396,J0439.0+0715,                    ,24,3.308019220409653,-0.4381960861373576
590,875,PSZ2 G190.61+66.46,166.53757769999999,33.5720437,0.4881,5.54629,            ,RMJ110608.5+333339.7,11,3.3269277290906523,1.1599881223682416
591,876,PSZ2 G191.00+06.65,98.76410340000001,22.5169527,0.068,5.891888,J0635.0+2231,                    ,25,3.3336634567096812,0.11616842296972325
592,880,PSZ2 G192.18+56.12,154.0910699,33.660418299999996,0.124,3.620565,J1016.3+3338,RMJ101622.9+333817.4,10,3.354345233196998,0.9796531813333809
593,882,PSZ2 G192.77+33.14,127.17180900000001,30.4021636,0.0503,1.658464,J0828.6+3025,RMJ082843.9+302416.3,10,3.3646127301734765,0.5785268396895495
594,883,PSZ2 G192.90+29.63,123.30392900000001,29.365199800000003,0.36046500000000004,5.170001999999999,            ,RMJ081305.4+292014.8,10,3.3668718056885645,0.5172957087225402
595,884,PSZ2 G193.31-46.13,53.97952120000001,-6.9899481,0.64,6.085709,            ,                    ,42,3.3739887065697243,-0.805194734544036
596,885,PSZ2 G193.63+54.85,152.57287549999998,32.830678999999996,0.292,5.185323,            ,RMJ101017.3+324954.6,10,3.3795705644181275,0.9573680986490418
597,887,PSZ2 G194.36+14.07,107.56192639999999,22.6875302,0.289,5.065539,J0710.4+2240,                    ,27,3.392384538079462,0.24565518007854678
598,889,PSZ2 G194.98+54.12,151.75022180000002,32.0212319,0.374986,5.663106,            ,RMJ100655.7+315934.9,10,3.403047507207898,0.9446979999915581
599,891,PSZ2 G195.24+29.34,123.65788880000001,27.336560499999997,0.28417600000000004,4.943095,            ,RMJ081435.5+271915.7,10,3.407613449164554,0.5122293432449824
600,892,PSZ2 G195.39-29.08,69.3003417,0.7271491,0.2842,5.56195,J0437.1+0043,                    ,42,3.4102552853283896,-0.5076862562979123
601,893,PSZ2 G195.60+44.06,140.09930659999998,30.5037545,0.2952,6.130715,J0920.4+3030,RMJ092025.8+302938.7,10,3.4139388982895196,0.7691046595456529
602,894,PSZ2 G195.65-17.67,79.1680765,6.5066677,0.0284,1.6605150000000002,J0516.6+0626,                    ,24,3.414909723013917,-0.3085016929817533
603,895,PSZ2 G195.75-24.32,73.5266638,2.962252,0.203,7.8003800000000005,J0454.1+0255,                    ,24,3.416617964379047,-0.4244745970228702
604,897,PSZ2 G197.13+33.46,128.61426129999998,26.973131800000004,0.4561,5.8669459999999996,            ,RMJ083434.8+265656.3,10,3.4406524988398264,0.5841282003901972
605,898,PSZ2 G198.46+46.01,142.7117608,28.847619899999998,0.299462,5.55494,            ,RMJ093049.7+285108.0,10,3.4639021388288764,0.8031470157024722
606,899,PSZ2 G198.47-23.69,75.34241779999999,1.1553828000000002,0.1248,3.6293800000000003,J0501.6+0110,                    ,42,3.464074229110271,-0.41359937277935677
607,902,PSZ2 G198.90+18.16,113.4538978,20.313528100000003,0.3184,5.842621,            ,                    ,27,3.4714975122256284,0.31703502459403726
608,903,PSZ2 G199.09-16.61,81.764643,4.2177,0.151,4.623632,J0527.2+0413,                    ,24,3.474917399567808,-0.28996074674444744
609,904,PSZ2 G199.61+53.41,151.20119730000002,29.2311114,0.371173,5.538029,            ,                    ,10,3.4839053070646813,0.932191298650055
610,906,PSZ2 G199.75+46.59,143.5387273,28.076383399999997,0.553387,5.914315,            ,                    ,10,3.4864262578258263,0.8131506419426887
611,907,PSZ2 G200.06+77.22,178.5581184,29.2430523,0.360512,4.621805,            ,RMJ115415.7+291524.1,11,3.4918039033159953,1.3478628668690873
612,908,PSZ2 G200.63-64.71,39.1085852,-19.3489484,0.0907,2.47962,J0236.6-1923,                    ,40,3.50167063432877,-1.1295136234498928
613,909,PSZ2 G200.82+27.42,123.3944219,22.0688736,0.382015,6.093917,            ,RMJ081327.4+220331.4,10,3.505060992176102,0.4787141070992078
614,910,PSZ2 G200.95-28.16,72.58348640000001,-3.0073371,0.22,5.302291,            ,                    ,42,3.507400603350458,-0.4915651109012807
615,912,PSZ2 G201.50-27.31,73.55918869999999,-3.0190208,0.5377,8.304255,J0454.1-0300,                    ,42,3.5169831230021575,-0.47682369070321245
616,913,PSZ2 G201.54+30.62,126.87994679999998,22.5541527,0.3349,6.3487160000000005,            ,RMJ082728.4+223245.7,10,3.517560707466405,0.5345670474460951
617,914,PSZ2 G202.50+19.17,115.85594270000001,17.572477199999998,0.10159299999999999,2.605886,            ,RMJ074323.1+173341.9,25,3.534381510072347,0.3346910443556451
618,917,PSZ2 G203.18+20.84,117.727098,17.6433242,0.184015,3.520769,            ,RMJ075100.8+173753.8,10,3.5462100197470985,0.36379328190442983
619,918,PSZ2 G203.22+66.40,166.1721201,28.549183199999998,0.579565,5.887129,            ,RMJ110444.3+283541.3,11,3.54698867867722,1.1590185418561305
620,921,PSZ2 G204.10+16.51,113.960214,15.097915900000002,0.122,3.705868,            ,                    ,25,3.5623780485309773,0.28818082334273565
621,922,PSZ2 G204.24+14.51,112.14502209999999,14.1439774,0.3454,6.011415,            ,                    ,25,3.5648320903600617,0.25337683668384414
622,923,PSZ2 G204.73+15.88,113.6337842,14.288361499999999,0.344,6.221508999999999,            ,                    ,25,3.5733870260124125,0.2773066702574305
623,925,PSZ2 G205.05-62.95,41.6076282,-20.5268737,0.31,7.635277,            ,                    ,40,3.5788641890046797,-1.0987442630241968
624,926,PSZ2 G205.48+18.70,116.5856321,14.796997400000002,0.44665900000000003,5.832057,            ,RMJ074629.7+144629.5,8,3.5864695083720566,0.3263950481959738
625,928,PSZ2 G205.65+18.10,116.0924004,14.406008199999999,0.44541400000000003,6.037405000000001,            ,RMJ074420.6+142252.4,8,3.5894305080621383,0.3159993435209299
626,929,PSZ2 G205.90+73.76,174.5533748,27.9202955,0.4474,7.3879399999999995,            ,                    ,11,3.5937043347261515,1.2873834730107758
627,930,PSZ2 G205.93-39.46,64.4063639,-11.895872,0.44299999999999995,12.250380999999999,J0417.5-1154,                    ,42,3.594282175341025,-0.6887438321807376
628,931,PSZ2 G206.22+24.89,122.76866770000001,16.6287926,0.0925,2.274809,J0811.0+1644,RMJ081107.4+164304.6,10,3.599346764175813,0.434417598272214
629,932,PSZ2 G206.45+13.89,112.4970061,11.9390921,0.381,7.238685,            ,                    ,25,3.6033991561814482,0.24247299998927196
630,935,PSZ2 G207.88+81.31,183.0900801,27.5530454,0.353,7.5037720000000006,J1212.3+2733,RMJ121218.5+273255.1,11,3.628339800080859,1.4191933759880166
631,937,PSZ2 G208.60-26.00,77.6868641,-8.0201966,0.2195,7.74384,J0510.7-0801,                    ,42,3.6407624225098587,-0.453896405949097
632,938,PSZ2 G208.61-74.39,30.0622756,-24.9067,0.72,6.253783,            ,                    ,40,3.6409718664256285,-1.2984291400860408
633,939,PSZ2 G208.80-30.67,73.5209548,-10.2262795,0.2475,7.2556270000000005,J0454.1-1014,                    ,42,3.6443766017291623,-0.5352925145448244
634,940,PSZ2 G209.17-80.38,23.5560372,-26.092958199999998,0.1597,3.166373,            ,                    ,40,3.6507512266708435,-1.402959235496882
635,941,PSZ2 G209.53+43.32,142.00061110000001,20.563807500000003,0.192,3.8172059999999997,J0928.1+2032,RMJ092804.5+203145.1,10,3.657057454516469,0.7561940172246797
636,942,PSZ2 G209.54-36.50,68.3765993,-13.239328800000001,0.0326,2.713885,J0433.6-1315,                    ,42,3.6572659805216308,-0.6371568519816104
637,943,PSZ2 G209.79+10.23,110.5963409,7.408583,0.677,10.727317999999999,            ,                    ,25,3.6615802520058605,0.17855704395657526
638,944,PSZ2 G210.01+50.85,149.8407733,22.4723478,0.319,4.956008,            ,                    ,10,3.665459951423497,0.8876344664736463
639,946,PSZ2 G210.08-60.96,44.4181156,-22.1627028,0.322,6.054954,J0257.6-2209,                    ,40,3.6666796563171324,-1.064088711818331
640,947,PSZ2 G210.22+15.56,115.62978600000001,9.373859300000001,0.062,2.031349,J0742.6+0922,                    ,8,3.669101119596329,0.2716979885681633
641,950,PSZ2 G210.64+17.09,117.2071764,9.668524,0.48,7.790246000000001,            ,                    ,8,3.6765106943878685,0.2984017039770135
642,953,PSZ2 G211.21+38.66,137.804475,17.802743300000003,0.5049,6.990734,J0911.1+1746,RMJ091111.5+174628.9,10,3.686351492816975,0.6748474772934645
643,955,PSZ2 G212.25-53.20,52.7756503,-21.027595899999998,0.188,4.342922,J0331.1-2100,                    ,40,3.704510216069499,-0.9285718479403994
644,956,PSZ2 G212.44+63.19,163.2183841,24.2294264,0.541977,5.659371,            ,RMJ105252.4+241530.0,11,3.7078466956821963,1.1028938682365323
645,957,PSZ2 G212.50-61.38,44.312336,-23.396688,0.5049,6.218674,J0257.1-2326,                    ,40,3.7088606660277126,-1.0713871820950862
646,958,PSZ2 G212.80+50.63,150.1653012,20.7206759,0.218671,4.016582,            ,                    ,10,3.714114274408228,0.8837898265006738
647,959,PSZ2 G212.82-84.04,19.548498300000002,-26.958761699999997,0.2275,5.679254,J0118.1-2658,                    ,40,3.7145180203530668,-1.4667858752571883
648,960,PSZ2 G212.93-54.04,52.0399033,-21.660822699999997,0.59,6.21502,J0328.6-2140,                    ,40,3.716369439684298,-0.9432596078580329
649,961,PSZ2 G213.27+78.38,179.8639685,26.459324,0.316,4.815767,            ,                    ,11,3.7224195733436414,1.3680879801103458
650,962,PSZ2 G213.30+50.99,150.6297042,20.5282712,0.3205,4.7085870000000005,            ,                    ,10,3.7228831455377716,0.8899644498682582
651,963,PSZ2 G213.39+80.59,182.32341780000002,26.659126399999998,0.5586,7.034222,            ,RMJ120923.7+264046.7,11,3.7244228891418008,1.4066393560030084
652,965,PSZ2 G214.08+23.15,124.1581133,9.3693992,0.2557,5.692354,            ,RMJ081641.0+092332.5,8,3.736515338052536,0.40409909360727736
653,966,PSZ2 G214.61-22.70,83.1017298,-11.5430777,0.154,5.394049,J0532.3-1131,                    ,43,3.7457071928825076,-0.3963074763509352
654,967,PSZ2 G215.19-49.65,57.001095400000004,-21.735052300000003,0.2399,5.993478,            ,                    ,42,3.7559395400190816,-0.8665901541304872
655,968,PSZ2 G215.24-26.10,80.17579599999999,-13.469012300000003,0.336,6.2423779999999995,J0520.7-1328,                    ,43,3.7567803284246892,-0.45558259274804686
656,970,PSZ2 G215.51+06.58,109.8932947,0.7157416,0.2197,8.037874,J0719.5+0043,                    ,25,3.7613910377677815,0.11492394061899193
657,971,PSZ2 G215.61+22.61,124.2862946,7.869101400000001,0.24918800000000002,5.194909,            ,RMJ081710.5+075344.3,8,3.7631336525773786,0.394656526832205
658,974,PSZ2 G216.44-29.11,77.7507368,-15.632619199999999,0.47,6.168271,            ,                    ,43,3.777627206761086,-0.5081464613813431
659,975,PSZ2 G216.62+47.00,147.4592105,17.121390899999998,0.3826,8.23875,J0949.8+1707,RMJ094951.8+170710.6,10,3.780890294259784,0.8204480278644655
660,977,PSZ2 G216.80+09.25,112.8515815,0.7967378,0.273,5.166925,            ,                    ,8,3.784029837711177,0.16145013393786375
661,978,PSZ2 G217.09+40.15,141.03199850000001,14.166259900000002,0.1357,3.889829,J0924.0+1410,RMJ092415.4+140742.1,10,3.7889544029322515,0.7009048916292352
662,979,PSZ2 G217.40+10.88,114.5736991,1.0270643,0.18899999999999997,5.339805,J0738.2+0101,                    ,8,3.794457074808909,0.18997965787517454
663,980,PSZ2 G218.54+13.26,117.20111659999999,1.1374819999999999,0.327,5.963966,            ,                    ,8,3.8143902682115325,0.23152426146023453
664,982,PSZ2 G218.59+71.31,172.4647746,23.816835,0.1371,3.591041,J1129.8+2347,RMJ112946.4+234927.5,11,3.8152011454470625,1.244673822507624
665,983,PSZ2 G218.81+35.51,137.2880648,10.9852137,0.1751,5.418206,J0909.1+1059,RMJ090912.2+105824.9,10,3.8191068510109396,0.6197730534295774
666,984,PSZ2 G219.12+44.49,145.749201,14.5406837,0.3403,5.225016,            ,RMJ094257.4+143028.4,10,3.8244440736049015,0.7765152985359501
667,985,PSZ2 G219.45-35.90,72.0470177,-20.444619600000003,0.07200000000000001,2.472006,J0448.2-2028,                    ,42,3.8302129074971916,-0.6266549986939204
668,986,PSZ2 G219.88+22.83,126.2813007,4.4563674,0.23281300000000002,5.067926,            ,RMJ082500.2+042548.6,8,3.837702163140364,0.39859984757315925
669,987,PSZ2 G219.89-34.39,73.6896098,-20.2804578,0.7,7.916411,            ,                    ,43,3.837872711693299,-0.600361194654837
670,988,PSZ2 G220.11+22.91,126.4477195,4.3036182,0.2248,4.874733999999999,J0825.9+0415,RMJ082602.7+041939.5,8,3.841723945204725,0.39992809827077974
671,989,PSZ2 G220.53-38.55,69.6461895,-22.103657100000003,0.067,2.394343,J0438.9-2206,                    ,42,3.8490706215167982,-0.6728888918444904
672,990,PSZ2 G220.74-58.91,47.86715770000001,-26.9359191,0.0685,1.917821,J0311.4-2653,                    ,40,3.8527524778025986,-1.0283376141839988
673,991,PSZ2 G220.83+42.20,144.1465744,12.452202,0.3104,5.7500480000000005,            ,RMJ093645.4+123018.2,10,3.8543473174337386,0.7365691761453547
674,993,PSZ2 G222.52+20.58,125.44952109999998,1.2301811000000002,0.0822,2.2889939999999998,J0821.8+0112,RMJ082150.6+011149.5,8,3.883795863551269,0.359264951368095
675,994,PSZ2 G222.77+60.67,162.2073106,18.8474201,0.1603,3.4995019999999997,            ,                    ,11,3.8881901317913794,1.0590500732392731
676,995,PSZ2 G222.78+12.84,118.7763915,-2.6983867999999998,0.369,6.724889999999999,            ,                    ,8,3.88830244570077,0.22420929075657148
677,996,PSZ2 G222.99-65.70,40.3544332,-28.6594313,0.2323,6.183716,J0241.3-2839,                    ,40,3.892050049523453,-1.1467597723264729
678,997,PSZ2 G223.04-20.27,88.67915479999999,-17.738251,0.19,3.93046,            ,                    ,43,3.892923683628386,-0.35392608140335835
679,998,PSZ2 G223.16-68.81,36.809603499999994,-28.8377414,0.2138,4.139653,J0227.2-2851,                    ,40,3.8950433424101867,-1.2010775655519275
680,999,PSZ2 G223.47+26.85,131.3705785,3.4753992,0.3269,5.271713,            ,RMJ084527.8+032738.9,8,3.9004388398274337,0.4686447589023399
681,1000,PSZ2 G223.93-60.10,46.7528789,-28.684370299999998,0.2537,6.960428,J0307.0-2840,                    ,40,3.908420572542303,-1.0490711817799268
682,1001,PSZ2 G224.00+69.33,171.0046075,21.4893867,0.1904,5.274279,J1123.9+2129,RMJ112358.8+212849.7,11,3.9095593589853586,1.2100785296479262
683,1002,PSZ2 G224.01-11.14,97.7525275,-14.8352107,0.62,8.453644,            ,                    ,43,3.9098311456353905,-0.19455673259178027
684,1003,PSZ2 G224.03-76.42,28.112742800000003,-28.913240899999998,0.413,5.929869999999999,J0152.5-2853,                    ,40,3.9102124569824426,-1.333897742715562
685,1005,PSZ2 G224.38-24.95,84.5847098,-20.645428,0.0915,2.536561,J0538.2-2037,                    ,43,3.9162207518628573,-0.43557037913050745
686,1006,PSZ2 G224.40-76.54,27.9679784,-28.9898024,0.413,5.815093,            ,                    ,40,3.9165961169057013,-1.336006906282965
687,1007,PSZ2 G224.53-30.27,79.26716970000001,-22.6129026,0.200138,3.7151019999999995,            ,                    ,43,3.9189172593876833,-0.5283864934115686
688,1008,PSZ2 G224.82+13.62,120.42372560000001,-4.0646927999999996,0.294,5.475418,            ,                    ,8,3.9239970455163053,0.23781452588263693
689,1011,PSZ2 G225.48+29.41,134.47530030000001,3.1744232999999995,0.203,4.598209,            ,RMJ085754.0+031035.2,8,3.93552030881116,0.5133349688488942
690,1012,PSZ2 G225.56-27.27,82.6506602,-22.4593513,0.1706,3.544921,J0530.6-2226,                    ,43,3.9369070520892073,-0.4761032530027934
691,1014,PSZ2 G225.84+41.84,145.5402977,8.9730699,0.20600000000000002,4.043,J0942.0+0857,RMJ094201.1+085819.9,9,3.9417901327149227,0.7302704748148349
692,1015,PSZ2 G225.93-19.99,90.0650947,-20.1243398,0.46,10.730866,            ,                    ,43,3.9432591330687927,-0.34898361001626504
693,1018,PSZ2 G226.16-21.95,88.2137128,-21.065021899999998,0.0989,3.873214,J0552.8-2103,                    ,43,3.947309820683051,-0.38319077207481395
694,1019,PSZ2 G226.18+76.79,178.83228689999999,23.409585600000003,0.1427,5.947108999999999,J1155.3+2324,RMJ115518.0+232417.8,11,3.9476359555079235,1.3402437288703462
695,1020,PSZ2 G226.75+48.95,152.215835,11.789731399999999,0.2245,4.849551,J1008.7+1147,                    ,11,3.957566186897532,0.8544681456464149
696,1021,PSZ2 G227.21+54.79,157.66284199999998,14.243262300000001,0.32647800000000005,4.867527,            ,RMJ103034.8+141541.8,11,3.9655949465207474,0.9563843988941053
697,1024,PSZ2 G227.59+22.98,129.8603419,-1.6789273999999998,0.28085,4.768429,            ,                    ,8,3.97224987615874,0.4012017323168227
698,1025,PSZ2 G227.61+54.87,157.8479519,14.0765639,0.3188,5.275887,            ,RMJ103120.5+140534.3,11,3.9725786807741525,0.9578345811419532
699,1027,PSZ2 G227.63-52.28,55.9169705,-29.927701399999997,0.2109,3.6538779999999997,            ,                    ,40,3.973000545404842,-0.9125529898520927
700,1028,PSZ2 G227.89+36.58,141.7153836,5.0097365,0.4616,6.387644,            ,RMJ092647.3+050004.0,8,3.9774345421001343,0.6385506153831295
701,1029,PSZ2 G228.16+75.20,177.40321719999997,22.4063378,0.545,10.417826,J1149.5+2224,RMJ114935.7+222354.6,11,3.982155736641886,1.3125872171923978
702,1030,PSZ2 G228.29+55.08,158.22431559999998,13.8248864,0.3152,4.5117400000000005,            ,RMJ103250.4+135242.5,11,3.9845167256998586,0.9614416182638955
703,1031,PSZ2 G228.30-49.02,59.7057547,-29.9347065,0.425,7.204822999999999,J0358.9-2955,                    ,40,3.984718261395443,-0.855731153244501
704,1033,PSZ2 G228.38+38.58,143.641878,5.683580999999999,0.5438109999999999,6.150394,            ,RMJ093439.0+054144.8,9,3.986005005736951,0.6733776509402607
705,1034,PSZ2 G228.50+34.95,140.5605656,3.7528931000000005,0.2701,5.781798,            ,RMJ092207.6+034558.8,8,3.9881243341172556,0.6100931028305903
