index,NAME,RA,DEC,LAMBDA,Z_SPEC,pix
7473,RMJ022758.0-085843.0,36.991743558865146,-8.978601111640346,53.51866,0.523401,37
7474,RMJ101127.3+442031.6,152.86367746946553,44.3421162701857,44.030067,0.47532502,5
7475,RMJ142339.0+173701.5,215.91245669242142,17.617090981648058,35.029633000000004,0.49000683,3
7476,RMJ110724.2+124420.0,166.850687954567,12.738889000020889,38.111137,0.41986752,11
7477,RMJ220750.6-011201.6,331.96088799222804,-1.2004456323378545,33.839745,0.43481198,33
7478,RMJ235509.0+035655.8,358.78736652634865,3.9488413341725073,30.895536,0.3336524,38
7479,RMJ091457.0-002240.9,138.73731723384475,-0.3780409572175866,37.180588,0.4591744,8
7480,RMJ083041.9+330155.3,127.67450752329452,33.03202349897768,32.543076,0.45481858,10
7481,RMJ010854.2+043217.8,17.225650570311984,4.538276191219441,37.424667,0.3908985,36
7482,RMJ213142.4+005030.0,322.9264905630125,0.8416588390944161,34.907593,0.45221612,33
7483,RMJ221245.4+133604.3,333.1892692371405,13.601205300488367,71.79411999999998,0.58260846,33
7484,RMJ074914.9+420250.2,117.31210334941738,42.04728556444681,37.180588,0.46418583,27
7485,RMJ231449.2+053304.3,348.7048557380578,5.551193035828159,52.84744300000001,0.5650602,33
7486,RMJ220734.9+082406.1,331.8953183038671,8.401705457058112,65.00565999999999,0.59053326,33
7487,RMJ120149.7+133031.7,180.45697039475382,13.508795025065856,55.80690799999999,0.52133095,11
7488,RMJ125056.4+074922.1,192.7351992084849,7.822814743937247,30.270082,0.44627064,15
7489,RMJ074515.1+403610.3,116.31281894998324,40.60286250900465,35.273712,0.43113682,27
7490,RMJ220521.3+045227.2,331.3386791714156,4.8742298241396265,32.085426,0.41029137,33
7491,RMJ110257.1+434706.8,165.73803365645497,43.78521674662586,37.3789,0.45520967,5
7492,RMJ073905.9+245402.1,114.7747806598148,24.900587760618272,34.7703,0.4234186,27
7493,RMJ230527.9+051521.9,346.36644705892166,5.256073014342624,61.51226800000001,0.5639715999999999,33
7494,RMJ124557.5+013523.5,191.48967783083057,1.5898693572070752,35.25846,0.4696827,15
7495,RMJ095719.9+424624.6,149.33298891670538,42.77349492423989,58.705353,0.5421549,5
7496,RMJ164654.5+171726.4,251.72690579118785,17.290670007953214,38.90439600000001,0.46225658,2
7497,RMJ081752.3+315928.4,124.46797736657491,31.991232153845292,35.79238,0.4435253,10
7498,RMJ141153.1+024625.6,212.97114516896085,2.7737717285264565,36.44835,0.2042932,13
7499,RMJ132838.6-012904.9,202.16071961271854,-1.484706267551107,52.008423,0.53798735,15
7500,RMJ143118.3+030536.4,217.8260855809536,3.09343486389842,56.554405,0.5259710999999999,13
7501,RMJ095552.4-010312.6,148.96847000597262,-1.0534872155767792,64.53275,0.5164483,9
7502,RMJ120319.4+065445.6,180.8306886462976,6.912671335711608,36.92125,0.48846734,15
7503,RMJ153329.6+262729.7,233.37345893961486,26.45825707315881,42.61136,0.5176476999999999,3
7504,RMJ144605.0+550611.4,221.52101507791184,55.103156863842614,36.73819,0.47945625,6
7505,RMJ115605.1+012650.7,179.02145420784407,1.4474038876620692,35.9907,0.5033071,14
7506,RMJ082814.5+083735.6,127.06029282427004,8.626544937030284,36.00595,0.50579494,8
7507,RMJ100820.7-012047.2,152.08606302517646,-1.346447445749848,36.6009,0.43958724,9
7508,RMJ233515.3-083405.8,353.81361969990854,-8.568290421564898,34.373672,0.44798043,32
7509,RMJ145733.3+354224.7,224.38874715052015,35.706850269940574,37.424667,0.3995178,3
7510,RMJ162723.7+114045.1,246.84869229095642,11.67919303440364,47.050552,0.5771775,2
7511,RMJ141751.8+011821.1,214.46598034294846,1.3058644759170153,39.92648300000001,0.44744363,13
7512,RMJ233122.6+003313.7,352.8440544389913,0.5538031878178435,41.54351,0.49126863,33
7513,RMJ155624.0+244910.2,239.09981826782348,24.819497716733018,33.870255,0.46480897,3
7514,RMJ104012.2+145030.5,160.05101510361646,14.841806989325285,34.114334,0.44343454,11
7515,RMJ120620.9+562447.1,181.5869345680722,56.413087299229275,30.834517,0.4061013,7
7516,RMJ142812.4+111126.2,217.05157629475883,11.190617119931877,42.1232,0.4760293,2
7517,RMJ214915.3-001251.7,327.31380809889527,-0.21435021405424107,36.21952,0.45251662,33
7518,RMJ171101.8+230759.2,257.75735963736446,23.13312027926365,30.422632,0.34372482,0
7519,RMJ003514.0-010728.8,8.808495715528231,-1.1246568524496054,31.42946,0.45652643,36
7520,RMJ113501.1+020901.8,173.75464362601605,2.150502663268754,43.694458,0.51959836,9
7521,RMJ105027.6+375052.2,162.6151281739319,37.84782402916822,38.614555,0.47349375,10
7522,RMJ135944.0+054152.2,209.9331383742315,5.6978383421260785,47.76754,0.5169732,15
7523,RMJ215723.2+125810.5,329.34654749098166,12.969595923881204,41.83335,0.48737794,33
7524,RMJ144428.9+162016.7,221.12060648047103,16.33798503262232,32.634605,0.4195646,3
7525,RMJ110609.4+171930.7,166.5389636873034,17.325191735016922,39.895973,0.5195281,11
7526,RMJ145258.2+223216.2,223.2424417948788,22.537842216710352,33.626175,0.36102024,3
7527,RMJ234046.5+053641.8,355.19371481605026,5.611620048697116,36.82972,0.39200848,38
7528,RMJ100756.0+190816.5,151.98338440842198,19.137921936897946,30.026003000000006,0.42247716,11
7529,RMJ160844.2+364500.7,242.1841104576196,36.75020117154516,30.041258000000006,0.44717568,1
7530,RMJ083944.9+302512.4,129.93717961712375,30.42010141899396,46.959023,0.51089424,10
7531,RMJ214945.3-002646.1,327.438903143262,-0.4461259619142688,31.154871000000004,0.33047202,33
7532,RMJ020221.2+194758.0,30.588148578507685,19.79943184131985,44.060577,0.46873403,37
7533,RMJ124055.2+174028.2,190.23001604233173,17.674498437495178,33.153275,0.45626718,15
7534,RMJ144647.4+400122.8,221.697293429398,40.02300158663522,43.999557,0.49237785,3
7535,RMJ141702.2+021615.7,214.25915603136536,2.27101991665463,36.96702,0.3973667,13
7536,RMJ080406.9+275346.2,121.02888394663769,27.896172166163,33.549904,0.43874404,27
7537,RMJ153939.5+321052.4,234.91447533042611,32.181228674374225,40.87229,0.4328253,3
7538,RMJ085737.1+191503.3,134.40451220251882,19.250906222567586,44.243637,0.49924412,10
7539,RMJ110343.4+104726.1,165.93103790390782,10.790588448633258,37.455177,0.47255275,11
7540,RMJ013926.3+160919.1,24.85958810259348,16.155308801791158,35.182182,0.4230196,37
7541,RMJ082458.0+012011.3,126.24182953247343,1.3364675622763698,36.86023,0.42820552,8
7542,RMJ170408.7+292843.2,256.03616039918074,29.47867930417891,45.082664,0.4925675,1
7543,RMJ151328.1+103751.2,228.36691160004003,10.630891646490383,35.59407,0.47281295,2
7544,RMJ150412.4+460757.5,226.05178182826745,46.13262930220826,38.004356,0.48304522,1
7545,RMJ123010.2+551002.7,187.54229437490588,55.16742453823921,38.385727,0.49975196,7
7546,RMJ104507.6+215021.9,161.28172629026088,21.83940584308718,36.41784000000001,0.5012079,11
7547,RMJ092137.6+415924.1,140.40664878337543,41.990030913142135,38.523026,0.47194967,5
7548,RMJ153536.7+253530.4,233.9029052573983,25.591767814843337,33.427864,0.47385004,3
7549,RMJ103457.3+255431.0,158.7387576099596,25.9086049266034,35.13642,0.4695155,11
7550,RMJ131040.9+381820.0,197.6703130008748,38.305550859116714,33.748215,0.4793932,7
7551,RMJ012011.4-095610.1,20.047322224415296,-9.93614940708734,52.87795300000001,0.47819054,36
7552,RMJ091842.9+425843.8,139.6787269645244,42.978847068385285,32.741386,0.45558688,5
7553,RMJ081516.4+000221.0,123.81849329817585,0.039177692021130466,38.202667,0.47876805,8
7554,RMJ075238.1+183004.0,118.15858767138592,18.501112880644254,30.315847,0.41667396,10
7555,RMJ004445.9-013936.0,11.191331281616185,-1.660001166549674,31.58201,0.43784323,36
7556,RMJ160019.0+103009.7,240.07910740625007,10.502694874571985,44.457207,0.48674354,2
7557,RMJ073456.3+461911.7,113.73471630329176,46.31991462472153,33.290565,0.437466,27
7558,RMJ102322.0+072838.4,155.84175622889973,7.477334473540836,30.712477000000003,0.45480305,9
7559,RMJ091745.6+355443.3,139.44017440691923,35.91202952745008,40.658722,0.49120158,10
7560,RMJ141608.6+011610.6,214.03587240817512,1.269603005432784,49.3388,0.5295449999999999,13
7561,RMJ092549.5+245936.0,141.45616201537882,24.99332116956571,35.182182,0.44325855,10
7562,RMJ214338.5+031340.3,325.9106175235127,3.227850569391829,37.241608,0.44043213,33
7563,RMJ115954.0+140446.4,179.97507484461846,14.079547396667738,44.472466,0.557307,11
7564,RMJ131534.5+151105.1,198.89377384345661,15.184759916661644,44.243637,0.47788337,15
7565,RMJ134652.0+194929.1,206.7168325227289,19.82474433832108,47.5082,0.5202644000000001,3
7566,RMJ134748.2-000214.0,206.95069800168704,-0.03721821489299693,53.70172,0.5560728,15
7567,RMJ152803.2-005024.0,232.01334429608,-0.8400085621601218,55.913696,0.5407225,2
7568,RMJ155528.3+062410.4,238.8679723613005,6.402880648660313,31.841345,0.45613608,2
7569,RMJ142346.9+005505.9,215.94533241025908,0.9183122282535774,42.07743,0.47875142,13
7570,RMJ100925.7+281759.9,152.35701829674764,28.299960488416875,30.788752,0.45924523,10
7571,RMJ020624.2-073809.2,31.60091352113109,-7.635901131947031,32.451546,0.4406805,36
7572,RMJ014649.9+134442.1,26.707854751732267,13.745017894676865,44.686035,0.4865016,37
7573,RMJ153751.5+391702.1,234.4644500304098,39.28391202852675,31.597265000000004,0.4321856,1
7574,RMJ113423.1+314707.4,173.5963814737484,31.785387073606234,41.253662,0.45511082,11
7575,RMJ133438.8-030529.1,203.66165185277254,-3.0914202392413017,39.743423,0.4801134,15
7576,RMJ115342.4+010122.0,178.42650540102863,1.0227871820808,31.61252,0.48859644,14
7577,RMJ113813.1+323718.3,174.55477862581142,32.6217526964722,57.545975,0.56293845,11
7578,RMJ162732.3+252452.8,246.88462237895212,25.41468006087653,36.11274,0.47853753,2
7579,RMJ110111.8-003552.3,165.2991474611074,-0.5978512656114652,31.91762,0.42788467,9
7580,RMJ085625.7+614809.7,134.10716540275214,61.80269023278832,35.50254,0.44944367,5
7581,RMJ154626.6+000816.6,236.61099182883984,0.13793282519931438,30.209063,0.36433232,2
7582,RMJ110318.3+294823.2,165.82624201529262,29.8064389127002,42.18422,0.5019667999999999,11
7583,RMJ092018.3+381655.7,140.0762456862998,38.282133013412,32.207466,0.37255755,10
7584,RMJ123423.5+171657.7,188.5977356373183,17.28270527915827,44.091087,0.5240298,15
7585,RMJ100821.2+342658.6,152.08824957569158,34.44959839540251,33.900764,0.45566732,10
7586,RMJ114758.4+312814.9,176.9933813588989,31.47081006642432,38.065376,0.48948544,11
7587,RMJ222307.8+013926.4,335.78232770984005,1.657320601305654,52.61861999999999,0.498832,33
7588,RMJ234129.0-011033.5,355.3709849837595,-1.17598500041871,32.710876,0.4482971,33
7589,RMJ121203.1+322659.4,183.01287533631645,32.44982682830215,31.261656,0.5716886999999999,7
7590,RMJ095451.5+503931.8,148.7145623247853,50.65884651865434,30.132788,0.40409783,5
7591,RMJ135533.3+531024.9,208.8886830069857,53.17359652455533,50.803276,0.50325596,6
7592,RMJ164552.1+273901.1,251.46719957763577,27.650309767058054,46.242043,0.49343333,0
7593,RMJ105523.4+443537.0,163.8473087008993,44.593613057272364,32.192207,0.473466,5
7594,RMJ074212.8+303421.1,115.55353451684802,30.57254130669313,51.276184,0.4833496,27
7595,RMJ011225.8-002247.0,18.10736469150327,-0.3797356833708534,33.015976,0.4659362,36
7596,RMJ215859.7-022153.1,329.74863350199894,-2.364736112711185,50.269356,0.4961516,33
7597,RMJ145535.8+045531.8,223.89923508950022,4.9254984807755395,51.52026400000001,0.569348,2
7598,RMJ140441.0+443049.6,211.17086135234314,44.51378764498805,31.292166,0.4156703,3
7599,RMJ150403.4+341723.5,226.0141058497708,34.289850502186155,40.78076,0.51598436,3
7600,RMJ013855.1+124605.7,24.72943354644741,12.768242705982654,46.364082,0.51315933,36
7601,RMJ154412.0+281739.0,236.0498554217113,28.29417826771681,65.11244,0.53909796,3
7602,RMJ124228.0-022935.8,190.61669658400254,-2.493265451670449,32.558327,0.38850743,15
7603,RMJ090803.3+020044.1,137.013794285373,2.0122498939300706,37.272118,0.46825212,8
7604,RMJ110632.1+053813.0,166.63391436754964,5.636935146660804,32.634605,0.45163554,9
7605,RMJ080843.6+331129.6,122.18163354951515,33.191568929881605,32.222717,0.4733278,27
7606,RMJ015352.3+154847.0,28.46774482306148,15.8130609117631,94.35623,0.6140857,37
7607,RMJ105206.7+193617.3,163.02771402250312,19.604806288856977,44.762306,0.49990857,11
7608,RMJ231212.5+042810.6,348.05216760403914,4.469616843476418,31.017576,0.43438447,33
7609,RMJ231118.9-094622.3,347.828687272301,-9.772862544533288,46.82173,0.48971018,32
7610,RMJ132741.7+631307.4,201.92372589447342,63.218716770381384,37.59247,0.44488704,6
7611,RMJ104526.2+373514.4,161.3590386537079,37.58734686725586,33.427864,0.42261925,10
7612,RMJ113208.2-031331.7,173.0340873968684,-3.2254622048944013,33.824493,0.43614638,9
7613,RMJ145539.3+113257.0,223.9135954293372,11.549178237287624,30.285337,0.44610128,2
7614,RMJ142248.8+302223.0,215.7034063165873,30.37305059210425,55.791656,0.55353284,3
7615,RMJ081759.9+515129.1,124.499500891743,51.858078013549395,35.62458,0.39199123,5
7616,RMJ081944.1+233305.8,124.93369098045682,23.55160937398169,31.52099,0.44044393,10
7617,RMJ090745.4+130921.9,136.93897794277387,13.156072211972676,32.649857,0.40775284,10
7618,RMJ123031.5+553917.2,187.631188673827,55.6547786976226,35.88391,0.42489892,7
7619,RMJ134115.8+345803.6,205.31585775002674,34.96767871680109,40.231583,0.51082695,3
7620,RMJ125115.4+282516.3,192.81399484188708,28.42119248133235,31.932875,0.40884718,7
7621,RMJ234539.6+042340.3,356.41507735928917,4.394514072855913,49.00319,0.47498748,38
7622,RMJ153151.1+083754.7,232.96301782661664,8.63185458606733,41.89437,0.48033684,2
7623,RMJ234939.3-012614.5,357.41356113210486,-1.4373472683600172,30.987066,0.4389787,38
7624,RMJ212726.7-001634.5,321.8610500850822,-0.27624610736642313,36.00595,0.48561248,33
7625,RMJ122203.6+223530.8,185.51509128981246,22.591875238711356,37.3789,0.4852186,11
7626,RMJ124459.9-022658.3,191.24974548481785,-2.449515333948797,46.74545300000001,0.5015808,15
7627,RMJ015512.0+110257.6,28.80014818080189,11.049341732911492,40.81127,0.47063917,37
7628,RMJ145828.5+431914.0,224.61869747436592,43.320543133303325,55.98996700000001,0.48332545,1
7629,RMJ082154.8+402929.9,125.47821145093909,40.49165187789879,47.82856,0.49013084,27
7630,RMJ235207.3+045911.3,358.03026946740675,4.986467353657897,38.584045,0.4771516,38
7631,RMJ100220.6-005823.5,150.58583174175212,-0.9732044459103324,37.53145,0.4501037000000001,9
7632,RMJ221257.0-005158.4,333.23752606881726,-0.866230670579829,45.784393,0.5192449,33
7633,RMJ224140.8-000319.9,340.4199539416927,-0.05553795466956978,31.88711,0.42483893,33
7634,RMJ133859.9+365126.1,204.7495149568,36.857262455448094,61.23768000000001,0.56490976,3
7635,RMJ082726.1+171439.6,126.85866386199993,17.24432728182332,35.92968,0.49050856,10
7636,RMJ154059.1+405446.9,235.24606494958329,40.9130365398879,48.60656,0.4994534000000001,1
7637,RMJ103007.5-030635.8,157.53107474255702,-3.1099446502430244,30.087023,0.43682995,9
7638,RMJ015322.3+253030.3,28.34272935006868,25.50842862149096,33.076996,0.50159174,39
7639,RMJ140747.9+214921.6,211.94974202095798,21.822667190663534,30.102278,0.4623312,3
7640,RMJ234233.5+052239.6,355.6394360325753,5.3776677545211005,35.9907,0.4647501,38
7641,RMJ131447.3+073323.2,198.69704388103,7.556454241995453,56.85950500000001,0.51650923,15
7642,RMJ004011.9+075754.2,10.049621075624373,7.965058998647988,52.40505200000001,0.59698933,38
7643,RMJ102842.3+060544.3,157.1761586731596,6.09563800304518,30.758242,0.3304074,9
7644,RMJ115220.0+343751.4,178.08339519991006,34.63093496299099,32.710876,0.38583386,7
7645,RMJ124402.2+343226.8,191.00907946179032,34.540766104208195,35.83815,0.47975734,7
7646,RMJ215351.2+190502.1,328.4633866450826,19.083912661156486,43.770737,0.47595444,33
7647,RMJ122453.9+414025.1,186.22465802140698,41.67363606506595,33.610924,0.42560658,7
7648,RMJ213554.5-021259.7,323.9770217819615,-2.2165715125006424,47.73703,0.54246134,33
7649,RMJ132807.5-024144.8,202.03109696841915,-2.695781226999813,60.0783,0.5791689999999999,15
7650,RMJ235354.3+022714.4,358.4762285368549,2.45400048099045,32.451546,0.4138898,38
7651,RMJ114745.5+563417.7,176.93965788392532,56.571571485430155,33.946533,0.45313564,7
7652,RMJ105702.9+383934.6,164.26196364633512,38.65961025121007,45.875923,0.52994376,5
7653,RMJ153202.7+271754.2,233.0110934734965,27.29840092901148,37.50094,0.45310238,3
7654,RMJ000535.0-102321.4,1.3957868188308993,-10.389273774612834,53.152542,0.55074966,32
7655,RMJ170207.9+273401.2,255.53284297075942,27.567004007118875,43.877518,0.52872777,0
7656,RMJ091904.6+033638.6,139.76917012211018,3.610722616829288,30.270082,0.4439477,8
7657,RMJ010337.2+220217.6,15.905151505947115,22.038209361237687,33.839745,0.44783294,38
7658,RMJ014949.1+164918.7,27.454645182586827,16.821850933741437,32.848175,0.42445686,37
7659,RMJ145104.3+011129.3,222.76792288456784,1.1914749567780676,49.293037,0.5311975,13
7660,RMJ103639.4+640924.9,159.1641116899581,64.15692183037811,34.892340000000004,0.397681,5
7661,RMJ155009.5+173942.7,237.5396000076036,17.661865179157623,33.809235,0.46815336,2
7662,RMJ120745.8+180518.3,181.94064560735254,18.088404169400576,68.621086,0.5724168000000001,11
7663,RMJ221600.6+085824.4,334.0024610043873,8.973440241668266,34.510963000000004,0.4473494000000001,33
7664,RMJ123259.4-013102.3,188.24734449399253,-1.5172954143009554,50.482925,0.51160663,15
7665,RMJ085138.7+343942.2,132.9114327484807,34.66172418650909,49.73542800000001,0.5457304000000001,10
7666,RMJ024041.6-023741.4,40.17316634362828,-2.6281653972958603,31.993895,0.40369034,37
7667,RMJ013406.4+161235.7,23.52655523015807,16.209910991003543,49.09472,0.55410886,36
7668,RMJ074455.6+424134.4,116.23184699638979,42.69289951831001,46.089493,0.53147984,27
7669,RMJ081704.1+313344.6,124.26687624226496,31.56239263840828,31.5515,0.44397092,10
7670,RMJ224014.8+015907.7,340.0615841702612,1.9854850190323208,37.867058,0.44161662,33
7671,RMJ083438.0+473713.8,128.65842423142402,47.62049290061638,50.833786,0.54847383,5
7672,RMJ221612.9-021457.9,334.05391882756817,-2.249425363933475,46.394592,0.5007424,33
7673,RMJ095619.1+163155.6,149.0796663729741,16.532123634774106,54.32718000000001,0.51511365,10
7674,RMJ134532.8+480216.3,206.38663368977868,48.03786479092728,36.17376,0.51003975,7
7675,RMJ080824.1+562230.8,122.10053230885984,56.37522809753282,32.939705,0.41670087,5
7676,RMJ231354.5-010448.5,348.47704565474464,-1.0801294552875371,52.115204,0.5311667,33
7677,RMJ110023.9+180915.3,165.09958550615764,18.15423772663497,31.82609,0.44192263,11
7678,RMJ003821.7+053027.0,9.59034312693501,5.507508122305403,32.878685,0.4637233,36
7679,RMJ233345.1-024913.3,353.4380222389023,-2.8203730843355888,30.773496999999995,0.4134194000000001,33
7680,RMJ114755.5+183759.2,176.98107449810607,18.633117173506484,31.688795,0.46568102,11
7681,RMJ144427.6+055208.8,221.11496698977246,5.869114661090468,37.30262800000001,0.47103238,13
7682,RMJ153835.6+063834.2,234.64840018654914,6.642845005386019,32.192207,0.44806522,2
7683,RMJ085047.8+083622.5,132.69928093007655,8.606254302724741,42.24524,0.5086073,8
7684,RMJ085045.3+190144.1,132.68873152895978,19.02890491490584,50.116806,0.5325667,10
7685,RMJ141628.4+025722.2,214.11829899217238,2.9561564149401987,50.299866,0.4934155,13
7686,RMJ170304.3+463721.4,255.76778228815533,46.6226079115868,31.688795,0.383848,1
7687,RMJ214737.8-025849.7,326.90755592768835,-2.980461297293715,57.225624,0.5569238000000001,33
7688,RMJ013756.7+183829.4,24.48622139922003,18.641494229887336,30.209063,0.41062024,37
7689,RMJ100324.9-025709.0,150.85387144039782,-2.9525102125677765,39.956993,0.46076143,9
7690,RMJ141021.1+440928.1,212.58780038471082,44.1578009601557,32.954956,0.3871102,3
7691,RMJ113927.3+492019.9,174.86387667881525,49.33886106372674,37.22635,0.4892062,7
7692,RMJ113209.3+371133.4,173.03883307690666,37.192597777198046,36.2958,0.35140666,7
7693,RMJ131528.8-023833.1,198.86999382561953,-2.6425152859581544,62.641136,0.5352094000000001,15
7694,RMJ091736.5+284350.3,139.4020548609464,28.730639664808148,33.595665000000004,0.44929957,10
7695,RMJ081815.6+234900.9,124.56518670697292,23.816929094958358,37.714508,0.47821742,10
7696,RMJ112908.6+403458.1,172.285637651682,40.582815898456985,31.88711,0.43384746,7
7697,RMJ094949.9+483501.1,147.45801048641468,48.58363915301164,33.824493,0.3924735,5
7698,RMJ153913.8+105817.1,234.80732297194317,10.971429509535367,36.17376,0.44767603,2
7699,RMJ215541.5+184039.9,328.9228047238728,18.677751988322488,40.155304,0.45919943,33
7700,RMJ143717.8+325204.3,219.3243479439457,32.86785525113329,32.131187,0.45084053,3
7701,RMJ120927.8+163952.7,182.36584006955184,16.664630516542292,33.793983000000004,0.3925616,11
7702,RMJ075541.6+490110.8,118.92316402949696,49.01965978136596,36.89074,0.49198714,27
7703,RMJ085242.8+425121.0,133.1784354089785,42.85583493869407,35.92968,0.45732227,27
7704,RMJ133057.4+523404.6,202.73935802072862,52.567938283798036,41.69606,0.48149776,7
7705,RMJ151818.8+120552.5,229.57850082504368,12.097909840059454,53.25933000000001,0.5673885999999999,2
7706,RMJ082144.2+305937.6,125.43416170042367,30.99377932759214,45.479294,0.45161965,10
7707,RMJ120420.1+384556.5,181.0838347576036,38.76570211647177,33.870255,0.45875046,7
7708,RMJ093249.6+203424.6,143.20666752920704,20.57350795039185,37.699257,0.5006967999999999,10
7709,RMJ215009.6+094955.1,327.539907934947,9.831969899062141,34.251633,0.3578361,33
7710,RMJ135548.3+045026.5,208.9514109346871,4.8406997077062375,37.01278,0.4407878,15
7711,RMJ015036.2+120648.0,27.65075286560608,12.11334427483889,31.97864,0.35917637,37
7712,RMJ154221.1+064926.8,235.58793416524207,6.824115529141247,32.268486,0.41390026,2
7713,RMJ221610.7+034500.9,334.0447152047262,3.7502522023198166,43.999557,0.479219,33
7714,RMJ154357.4+131031.7,235.9891975165106,13.175459205404279,34.465202000000005,0.48428103,2
7715,RMJ114317.5+092825.7,175.82303322586205,9.473816733841176,31.993895,0.4728339,11
7716,RMJ073746.6+344304.8,114.44434181779098,34.71801062747297,46.181023,0.49519035,27
7717,RMJ134506.5+301137.5,206.27694013657336,30.19374404989952,37.150078,0.4998741,3
7718,RMJ121125.6+105200.3,182.8565780134041,10.866736374073547,33.000725,0.4493686,15
7719,RMJ102208.3+171804.6,155.53442962121932,17.301281621252595,53.90004,0.5934756,11
7720,RMJ121204.7+163921.3,183.0195676597044,16.65591349549756,45.372505,0.49388906,11
7721,RMJ110721.0+551534.6,166.83764087213336,55.25962235750523,34.95336,0.4601833,7
7722,RMJ165224.6+380926.6,253.1023436847678,38.157400831822756,30.529417,0.42170405,1
7723,RMJ130817.6+175131.7,197.07322688298675,17.85879263594073,41.223152,0.48293343,15
7724,RMJ122557.3+645212.8,186.4888746814105,64.87020885577816,31.368440000000003,0.47858542,7
7725,RMJ012242.0+152842.0,20.675151828969376,15.478328358507865,31.73456,0.34497285,36
7726,RMJ133040.9+093250.8,202.67051454419303,9.547454029564546,59.54438,0.5578405,15
7727,RMJ094509.6+105814.9,146.28997762103074,10.970793805975132,37.56196,0.5190326,11
7728,RMJ105100.2+005042.4,162.75103654780207,0.845114178391455,36.18901,0.44880378,9
7729,RMJ144308.8+010225.7,220.7868741612601,1.040472704823057,54.57126,0.5234340999999999,13
7730,RMJ143226.5+422851.4,218.1104351962581,42.480938788803904,30.926046000000003,0.37674278,3
7731,RMJ112507.8+350706.1,171.28234566817287,35.11834850251017,36.35682,0.456633,11
7732,RMJ102858.5+365734.4,157.2439085335934,36.9595464134511,39.773933,0.46065876,10
7733,RMJ171528.7+394213.5,258.8697525029459,39.7037433012564,38.523026,0.4759474,1
7734,RMJ143241.9+210808.3,218.17471993448902,21.13565276465961,33.015976,0.43132785,3
7735,RMJ104502.5+382712.8,161.2605554941366,38.453550239974156,36.67717,0.46360824,10
7736,RMJ090214.8+144542.5,135.56169566620042,14.761793113791645,34.114334,0.4332291,10
7737,RMJ152431.7+035204.8,231.13202728134158,3.867996942243253,33.641434000000004,0.4601682,2
7738,RMJ005245.5+035900.0,13.189715835763767,3.9833393639880765,33.687195,0.4339218,36
7739,RMJ003237.9+073707.3,8.157778987235247,7.618702384085347,39.056946,0.4901199000000001,38
7740,RMJ145520.6+150313.7,223.83563594807805,15.053805150925045,36.96702,0.46797505,2
7741,RMJ084406.8+255404.7,131.02847036076062,25.901297791940532,31.780325,0.44516027,10
7742,RMJ125352.6-021846.0,193.46915847796032,-2.312771882961849,75.333275,0.55749995,15
7743,RMJ114453.6+015116.8,176.22353758433118,1.854665929463391,32.253227,0.4746862,9
7744,RMJ213629.7-071246.1,324.12392744397664,-7.212818020884719,31.42946,0.42751768,33
7745,RMJ132954.8+081617.1,202.47827940295608,8.271422087733557,40.033264,0.4789034,15
7746,RMJ013907.2+072523.3,24.77981257243875,7.423127795374079,35.212692,0.43665507,36
7747,RMJ015348.1-003146.9,28.450598507261592,-0.5296836642264225,30.285337,0.39071855,36
7748,RMJ024750.2+024746.6,41.95937260545168,2.7962726934004314,30.971811,0.44512713,37
7749,RMJ102154.0+452216.2,155.47483046429795,45.37115946544037,36.66192,0.4727858,5
7750,RMJ140819.5+344548.8,212.081220072502,34.76356650423392,49.659157,0.5817376,3
7751,RMJ154411.1+223539.6,236.0463207410013,22.594330512209755,49.979507,0.5666222,3
7752,RMJ111744.2+121511.7,169.4341917054162,12.25325998766333,33.092255,0.4494323,11
7753,RMJ133755.0+333509.4,204.4790788321096,33.58594006017314,32.604095,0.4452977,3
7754,RMJ150408.4+075520.2,226.0349723764533,7.922291588363701,40.71974,0.57926816,2
7755,RMJ085443.4+064456.7,133.68101579219305,6.749070007787408,49.49135,0.50243753,8
7756,RMJ233825.6+053204.2,354.6067491732239,5.534489730192098,31.017576,0.3824046,38
7757,RMJ234156.8+041435.8,355.48662681649483,4.243278604537179,49.964256,0.5330428,38
7758,RMJ112326.0+511959.9,170.85825216963048,51.33329729954176,39.240005,0.423763,7
7759,RMJ114629.3+381512.4,176.62196240118087,38.25345689997025,33.961784,0.4708964,7
7760,RMJ120844.2+055755.2,182.18418205193507,5.965330373651644,42.47406,0.4948851,15
7761,RMJ233856.5-102225.5,354.73555546141955,-10.373745882309828,44.640266,0.46249425,32
7762,RMJ225315.7-024630.0,343.3152388650543,-2.7750111335297927,50.513435,0.598069,33
7763,RMJ135833.3+064240.7,209.6388209594669,6.7113159447615525,31.2464,0.45550722,15
7764,RMJ223239.7+005331.1,338.16545540489886,0.8919850826556658,33.732964,0.30555102,33
7765,RMJ162604.0+443600.7,246.51666990372883,44.6002040439702,30.437887,0.47674847,1
7766,RMJ120346.0+262455.5,180.94168320039088,26.415422832557955,36.44835,0.44640362,11
7767,RMJ075424.7+481818.5,118.60295104031022,48.305141218747956,32.680367,0.4539133,27
7768,RMJ133827.0+055709.4,204.6125336948886,5.952609569063977,53.45764000000001,0.54968405,15
7769,RMJ140515.8+092339.7,211.31580564591758,9.39434902622145,30.941301,0.4113999,15
7770,RMJ155809.7+211121.3,239.5406094077404,21.189255147269773,30.559927,0.42494607,2
