,NAME,RA,DEC,LAMBDA,Z_SPEC
22469,RMJ141736.2+022048.0,214.40097964145087,2.3466647102360145,27.066538,0.39749137
22470,RMJ153248.4+144801.4,233.20146890375952,14.800384624728611,39.392555,0.48270378
22471,RMJ125417.5-032322.6,193.57271941613226,-3.3896106607822105,25.87665,0.34287998
22472,RMJ140852.2+214950.1,212.2175250321119,21.830592366650375,27.341127,0.41997963
22473,RMJ010121.5+034452.2,15.339586394441994,3.747839374549998,27.829287,0.40850404
22474,RMJ164014.9+151034.9,250.06219152391057,15.176358939520822,33.275314,0.47286645
22475,RMJ082703.2+084019.7,126.76348076721855,8.672137822652722,31.33793,0.43520534
22476,RMJ161843.7+363415.7,244.68201109541886,36.57102422419162,41.513,0.5099753
22477,RMJ100545.9+002520.7,151.44140148692466,0.4224151407226283,47.53871,0.5663384
22478,RMJ083432.1+272244.9,128.63379762085225,27.37914699821947,37.714508,0.45714787
22479,RMJ114333.0+365452.6,175.88735612902525,36.9146104252001,22.77989,0.3388921
22480,RMJ154328.9+611508.5,235.87056700804268,61.25235039267053,21.712042,-1.0
22481,RMJ023726.7+044018.6,39.361215629436856,4.67182356636771,25.66308,0.34876624
22482,RMJ123639.5+590347.4,189.16456631188885,59.06315462243566,25.81563,-1.0
22483,RMJ163407.9+464947.0,248.53284095937545,46.829712170405735,22.90193,0.35846788
22484,RMJ100243.8+550621.2,150.68238813760303,55.105889133390704,30.056513,-1.0
22485,RMJ105144.5+084559.7,162.93557813447455,8.766594443199581,20.522154,-1.0
22486,RMJ133938.8+280405.3,204.91178495648634,28.068133956324147,44.884346,-1.0
22487,RMJ135151.1+130956.6,207.96289627649793,13.16571769414998,29.675138,-1.0
22488,RMJ084450.1+135446.7,131.208945578285,13.91296278436838,38.309456,0.5580457
22489,RMJ085502.5+551425.0,133.76028584448952,55.24027677154808,24.381662,0.4071567
22490,RMJ020147.5-081236.8,30.448091626960405,-8.210229252439575,21.010313,-1.0
22491,RMJ225706.1+093318.3,344.2752509189083,9.555080307641212,22.200201,0.27039555
22492,RMJ112728.5+111130.6,171.86892615688498,11.191843631159163,25.35798,0.34705633
22493,RMJ113733.7+001018.6,174.39035758633324,0.1718308557306656,20.522154,0.34761718
22494,RMJ212252.0-005949.5,320.7166946965159,-0.9970851371821073,27.051283,0.3487601
22495,RMJ132008.8+060801.3,200.0366527234101,6.133699541763986,23.374834,0.34152672
22496,RMJ164022.8+334724.4,250.09494788295956,33.790112449918674,25.190176,0.4150451
22497,RMJ150124.5+330211.4,225.35187589812747,33.036489349858115,22.978205,0.37449032
22498,RMJ114555.5+585652.9,176.4812183549359,58.94802981424475,22.093416,0.37041572
22499,RMJ131758.4+000959.2,199.49329947030117,0.1664538757887863,38.217926,-1.0
22500,RMJ220634.4+190330.1,331.64352371662164,19.058351545286108,31.002321,-1.0
22501,RMJ095430.0+581244.6,148.62507041307651,58.21237807535633,27.630972,0.45015493
22502,RMJ153548.8+134815.4,233.9532858036224,13.804284342471348,27.203833,0.3806656
22503,RMJ223857.1+074024.1,339.7379470051927,7.673349326099701,26.563124,-1.0
22504,RMJ141335.2+121411.4,213.39674239356253,12.236509223484244,26.578379,0.43035713
22505,RMJ104616.8+303201.7,161.56989877785458,30.533812283013415,40.796013,-1.0
22506,RMJ161012.5+475132.1,242.55222084915624,47.85892415738589,23.313814,0.24785723
22507,RMJ212305.0-054020.9,320.770850479206,-5.672466250894221,22.215456,-1.0
22508,RMJ122252.8+453517.9,185.72009281615712,45.58830093930967,41.009583,0.53105843
22509,RMJ115037.5+563043.7,177.65642426899223,56.51213207373476,32.131187,0.46789572
22510,RMJ092917.3+044919.9,142.32191714081955,4.822191700966605,24.671507,0.3426416
22511,RMJ124722.1+034419.3,191.8422708508607,3.7387043034020935,31.21589,0.4378842
22512,RMJ212216.5+072934.6,320.56877337832645,7.492951058325406,20.35435,0.30001852
22513,RMJ102828.9+321444.6,157.12021960492262,32.2457201876638,27.554697,-1.0
22514,RMJ103046.7+261735.3,157.6945405144502,26.293149594276375,27.020773,-1.0
22515,RMJ014712.0+104152.0,26.799899502714652,10.697785963337202,33.641434,0.35905635
22516,RMJ122438.2+565743.9,186.1592484318551,56.96218952067944,28.164896,-1.0
22517,RMJ074809.8+520419.6,117.04090021776106,52.07209773631053,38.309456,-1.0
22518,RMJ091514.0+024237.6,138.808168766899,2.7104501788295554,20.064505,0.3093509
22519,RMJ163119.7+222254.2,247.83192626566262,22.381713104097084,20.339094,0.33040804
22520,RMJ103331.0+581426.1,158.37926183104852,58.2405888908544,26.547869,-1.0
22521,RMJ090206.9+110032.3,135.52875589054548,11.008974167447558,21.895102,0.34954575
22522,RMJ132456.4+204102.0,201.23485152753017,20.683900407732825,39.423065,-1.0
22523,RMJ001949.1+304554.1,4.954485041902728,30.765027971380004,20.26282,-1.0
22524,RMJ015655.0+141255.8,29.229276763713244,14.21550154947769,24.427427,0.36907238
22525,RMJ230703.5+094540.3,346.7646812681752,9.761197656780409,32.756645,-1.0
22526,RMJ115428.8+135345.2,178.61989966877366,13.89589322762358,19.972975,-1.0
22527,RMJ113940.8+170249.1,174.92001115006872,17.04696982855405,56.584915,-1.0
22528,RMJ124401.7+340208.1,191.0072851117348,34.035583816102076,21.925611,0.33497956
22529,RMJ140420.3+113309.0,211.08460293224954,11.552508840137339,24.640997,0.3707297
22530,RMJ115205.5+342853.1,178.0230239318255,34.48142531545575,38.828125,-1.0
22531,RMJ085003.3+223601.9,132.51365634860463,22.600526130600123,22.825655,0.31209674
22532,RMJ115213.4+173252.5,178.05602643544827,17.547927084393006,28.119131,0.36126706
22533,RMJ150050.2+612756.8,225.20935352178893,61.46578994826043,48.07264,-1.0
22534,RMJ145038.8-024301.1,222.66159751959054,-2.7169781149363117,31.82609,0.4320243
22535,RMJ080710.7+224159.2,121.79464927289695,22.69978264935253,23.893503,0.3613373
22536,RMJ224155.5+274507.5,340.4814106345005,27.75207163231411,54.0831,-1.0
22537,RMJ100521.7+221140.8,151.3404583538311,22.19467800726258,34.495712,0.46755227
22538,RMJ003635.9+093056.6,9.149548125261617,9.515725417440077,21.757807,0.3722789
22539,RMJ094812.7+052411.9,147.05272335842736,5.403319309545126,21.773062,-1.0
22540,RMJ120626.4+340429.3,181.61013853283208,34.07481701697002,20.613684,0.3616835
22541,RMJ215829.3+165803.2,329.6220706355086,16.967565695964414,68.910934,0.518958
22542,RMJ152000.8+600655.3,230.00354034413806,60.11535762508862,26.913988,0.3197086
22543,RMJ013641.9+092056.6,24.174717381867424,9.349041803728236,22.368006,0.29318517
22544,RMJ104324.3+043407.5,160.85119129488237,4.568763734569802,20.32384,0.40255415
22545,RMJ231121.4+152033.2,347.83903705127284,15.342550002720287,53.54917,-1.0
22546,RMJ131352.9+002415.8,198.47061177656718,0.4043790591650166,20.628939,0.28291667
22547,RMJ103752.6+240206.8,159.46920507203413,24.03520856622024,23.405344,-1.0
22548,RMJ134226.5+045038.0,205.6105629063331,4.843893538295578,23.893503,0.27169392
22549,RMJ144831.7+122314.0,222.1322184783132,12.387224067296778,21.071333,0.34378508
22550,RMJ103853.9+314443.9,159.7244149938623,31.74551831422793,26.944498,-1.0
22551,RMJ074705.8+365600.7,116.77412096380485,36.933539367588644,33.916023,0.37043232
22552,RMJ090028.3+322238.6,135.11783407230195,32.37738559620143,42.39779,-1.0
22553,RMJ161030.2+040539.3,242.6260281947093,4.094239298102501,33.961784,0.40903574
22554,RMJ104409.2+652828.2,161.03848859867878,65.47450060043523,44.502975,-1.0
22555,RMJ154130.4+502906.2,235.37665494129254,50.48505457775776,31.658285,-1.0
22556,RMJ010921.8+040101.8,17.340801645110787,4.01716912142088,26.578379,0.3727189
22557,RMJ090443.9-020836.7,136.1829214003042,-2.143519801158952,25.464766,-1.0
22558,RMJ163136.8+344411.7,247.9031520046122,34.736586790350444,21.422197,0.3766536
22559,RMJ154340.4+055906.4,235.91824747449647,5.985101230095401,25.44951,-1.0
22560,RMJ134724.8+251522.2,206.85337942070055,25.25616748392489,26.349554,-1.0
22561,RMJ085111.4-012529.2,132.79757693006064,-1.424773581530343,26.700418,0.407104
22562,RMJ124739.6+074351.3,191.9149372561904,7.730909077657572,27.646227,0.41881412
22563,RMJ152832.3+130207.7,232.1345762700193,13.03547663545175,31.73456,0.41842395
22564,RMJ235111.2+042734.3,357.79655537745606,4.459515666197913,46.989532,0.49915674
22565,RMJ084151.4+014712.3,130.46424445125285,1.7867478646131791,21.284903,0.38677654
22566,RMJ004953.1+061039.6,12.471176176083588,6.177668851435038,22.795145,0.28078204
22567,RMJ092446.7+140322.1,141.19452013067792,14.056151353592808,28.85137,-1.0
22568,RMJ111758.5+515418.8,169.4936019993337,51.9052258499554,20.11027,0.3516694
22569,RMJ231926.4+302804.6,349.85992636233465,30.467950854202837,25.037626,-1.0
22570,RMJ121939.3-033715.7,184.91385716440357,-3.621033906801118,22.825655,-1.0
22571,RMJ110050.0+210723.0,165.20829791735713,21.123044693591957,40.99433,0.5345405
22572,RMJ000813.3-055820.6,2.0552370742220205,-5.972396961002759,20.095015,-1.0
22573,RMJ010906.1+141324.6,17.275463901860014,14.223497803443502,21.239138,0.39109868
22574,RMJ105035.6+333717.6,162.6481736413439,33.62155956474308,24.473192,-1.0
22575,RMJ101647.0+183031.7,154.19597959038833,18.50879753703571,23.496874,0.37048072
22576,RMJ121908.6+560814.2,184.7858983033808,56.13726593356584,23.954523,0.37973163
22577,RMJ084546.7+380952.4,131.4446112303714,38.16454717740765,20.934038,0.36519757
22578,RMJ083358.0+465313.8,128.49161183358456,46.8871718611024,21.498472,0.31385854
22579,RMJ100033.8+225702.9,150.14087141401637,22.95079471046002,23.512129,-1.0
22580,RMJ084721.3+275222.5,131.83891806893376,27.872912599832404,39.682404,0.45343676
22581,RMJ115446.3+434254.8,178.69304370275012,43.715234985102775,30.117533,0.42481914
22582,RMJ125548.0+434553.8,193.95013723047862,43.764931802316795,20.811998,0.2695849
22583,RMJ011819.4+344526.1,19.58092197709624,34.75725833838117,20.29333,-1.0
22584,RMJ234957.2-062358.7,357.48827450766623,-6.399628689231129,37.897568,-1.0
22585,RMJ154723.2+361016.4,236.84651072145243,36.171221388438504,31.8566,0.4528072
22586,RMJ012743.9-000521.4,21.932759944138013,-0.08927286108607582,25.81563,0.38862973
22587,RMJ232608.0+345311.6,351.5334827007079,34.88655714029724,30.346357,-1.0
22588,RMJ233229.5+165707.7,353.122710013007,16.952131949494692,26.715673,-1.0
22589,RMJ104801.6+440445.2,162.00654390820105,44.079222867502224,44.197876,0.51724344
22590,RMJ142102.2+032230.1,215.2592956975745,3.375017155907856,33.290565,-1.0
22591,RMJ010820.0+282232.4,17.083285269490602,28.37567863786035,28.6378,-1.0
22592,RMJ002928.0+204907.6,7.366544787999317,20.818787593218364,23.35958,-1.0
22593,RMJ005045.3+050112.4,12.688773042979335,5.0201127035809145,22.56632,0.35224324
22594,RMJ080556.7+143914.1,121.48628320317461,14.653919493392086,22.215456,0.3878956
22595,RMJ085940.3+211451.6,134.91775662207164,21.247671813083393,34.388924,0.43674934
22596,RMJ092659.4+521513.8,141.747327173867,52.25383791334475,22.306986,-1.0
22597,RMJ012110.5+124216.7,20.293809232420585,12.704649218024118,42.79442,0.52149
22598,RMJ082654.5+031727.8,126.72705781684778,3.2910531611457534,44.091087,0.50577545
22599,RMJ073129.4+384938.3,112.8725719661234,38.82729189863803,21.056078,0.3287401
22600,RMJ140520.6+450448.2,211.3357243003014,45.080043094552515,24.549467,0.3852284
22601,RMJ221345.4-085728.2,333.43910468499917,-8.957846884224162,27.798777,0.36244854
22602,RMJ162422.1+351054.8,246.09225797118074,35.18188561390968,25.44951,0.3108652
22603,RMJ131921.7+543107.7,199.84046647787028,54.51879823191252,23.26805,0.39574182
22604,RMJ120025.9+283711.5,180.10791154247266,28.619857096313233,25.69359,-1.0
22605,RMJ091052.3+415252.5,137.71801526424622,41.88123683051272,33.870255,0.4314624
22606,RMJ111704.4+663611.8,169.2683493968538,66.60327209077117,22.673105,0.3197835
22607,RMJ113332.0+435038.5,173.38329108971712,43.84403991963847,22.230711,-1.0
22608,RMJ094215.1+055602.9,145.56275386375717,5.934150915848531,20.38486,0.3855348
22609,RMJ095248.5+321037.5,148.2020918325202,32.17709388389132,28.347956,-1.0
22610,RMJ145703.5+433720.1,224.26456066646642,43.62224317829811,43.60293,-1.0
22611,RMJ235402.7+201302.6,358.5113657368654,20.21739930405321,23.390089,-1.0
22612,RMJ231749.7+153732.2,349.45718518732997,15.625622950291403,22.26122,-1.0
22613,RMJ115642.7+261312.9,179.1780992157603,26.22026284226103,21.208628,0.32381898
22614,RMJ113651.8+020415.0,174.21563421526938,2.0708234044471694,43.908028,0.47977328
22615,RMJ121415.7+422214.8,183.56539379944627,42.370777405307564,25.69359,-1.0
22616,RMJ224433.7+133012.9,341.1405062237651,13.503579152876807,26.18175,0.38753316
22617,RMJ010406.5+350343.5,16.02689294194022,35.06208953069468,20.918783,-1.0
22618,RMJ100709.3+354445.0,151.78892163274557,35.74584512158068,27.737757,0.42288026
22619,RMJ214705.8+043651.0,326.7741394694483,4.614163536007432,61.527527,0.49926755
22620,RMJ084635.1+231150.6,131.64630062116598,23.197376270513416,21.864592,0.29940948
22621,RMJ141723.9+480616.5,214.34960571074024,48.104582998942924,28.85137,0.42251426
22622,RMJ235834.2+232215.6,359.64235129347963,23.370986285907136,33.656685,-1.0
22623,RMJ111554.4+251839.5,168.97646164593868,25.310960157667292,22.41377,0.31707382
22624,RMJ143735.1+045051.1,219.39636300309604,4.847514282903987,21.681532,0.38919348
22625,RMJ083019.8+260335.6,127.58267305542915,26.059887543174582,34.419434,0.5096803
22626,RMJ101419.5+475933.1,153.58109901662516,47.99253954682121,20.32384,0.23268141
22627,RMJ140313.6+085041.4,210.80660962812294,8.844828074754032,20.476389,0.36406916
22628,RMJ144450.0+400715.8,221.20821087947758,40.12106120547328,28.836115,0.40263376
22629,RMJ095324.5+171202.9,148.35208471854284,17.20080780023524,25.556295,0.37025845
22630,RMJ005839.1+051226.9,14.663038021608315,5.207462269097086,26.227514,0.38376036
22631,RMJ095125.9+075947.7,147.85784129472302,7.996571807854297,26.700418,-1.0
22632,RMJ003552.9+135651.1,8.970559818097854,13.947540954052842,23.985033,-1.0
22633,RMJ233606.8+141438.2,354.028402704153,14.24394026736213,28.195406,0.37908235
22634,RMJ104841.7+593443.2,162.17358668812096,59.57866081185218,33.336334,0.43092424
22635,RMJ103215.0+402438.2,158.06239490714003,40.41061536278617,24.457937,-1.0
22636,RMJ083608.8+351238.5,129.03663986787217,35.210698679399584,32.283737,-1.0
22637,RMJ143531.0+064854.1,218.87912635241406,6.815015033027124,42.946968,-1.0
22638,RMJ010251.1+000534.2,15.712853314408157,0.09283533812569103,22.87142,-1.0
22639,RMJ091624.9+124301.8,139.10389064402457,12.71715697414312,38.202667,-1.0
22640,RMJ011829.6+271536.5,19.623361143522544,27.26015226315829,22.65785,-1.0
22641,RMJ230825.7+320453.0,347.10705421413064,32.0813761354641,41.070602,-1.0
22642,RMJ002649.6-073809.8,6.706479993161125,-7.636053748911404,32.802406,-1.0
22643,RMJ142741.5+254345.1,216.92275062233225,25.72918960683369,37.16533,0.467451
22644,RMJ131845.8-032944.5,199.69068522653643,-3.4957053280246155,28.958155,0.39584285
22645,RMJ140130.9+494253.1,210.3786672028018,49.714762450149706,23.924013,0.31633428
22646,RMJ231441.2+155219.3,348.671610804534,15.872026315149991,22.90193,-1.0
22647,RMJ093922.7+240011.6,144.84448377964117,24.003209621105853,21.223883,0.33169442
22648,RMJ004000.2+120212.0,10.000823815696663,12.036670739246608,30.483652,0.40270007
22649,RMJ102439.5+030637.5,156.16445981433975,3.110417348542979,42.87069,0.43809927
22650,RMJ015615.6+184057.4,29.065190771258756,18.682600118093312,22.978205,-1.0
22651,RMJ113124.6+180322.2,172.85240838830316,18.056171727840326,27.539442,0.42710683
22652,RMJ154741.4+505447.1,236.92250704468762,50.91307834347568,32.939705,-1.0
22653,RMJ000959.0+355141.5,2.495641420304537,35.86152183296817,38.370476,-1.0
22654,RMJ110739.6+332615.0,166.91514380458477,33.4375111762803,31.871855,-1.0
22655,RMJ122131.9+050240.5,185.38310822182007,5.044580642132245,35.88391,0.5241575
22656,RMJ081115.8+514327.8,122.81600088972215,51.72438351412442,32.268486,0.46467263
22657,RMJ021611.7-071119.8,34.048853070026745,-7.188840452533573,31.8566,-1.0
22658,RMJ101826.1+040329.5,154.60867074712297,4.058204378989695,19.98823,0.26010633
22659,RMJ161209.7+545025.4,243.04036978585145,54.840387654817306,22.68836,-1.0
22660,RMJ141505.9+254931.9,213.774484121785,25.82553161766619,32.680367,0.4730608
22661,RMJ082029.1+562241.4,125.12138325974001,56.37815514900252,30.865026,-1.0
22662,RMJ122805.0+161500.3,187.02087264909278,16.25009197353996,20.29333,0.310461
22663,RMJ112054.4+261721.5,170.22669293615604,26.289294330315187,50.788025,-1.0
22664,RMJ153116.0+204455.5,232.81673429187444,20.748753838397096,30.590437,-1.0
22665,RMJ085723.6+372700.5,134.34851003215283,37.45013274104517,25.281706,0.40913218
22666,RMJ123820.6+291502.2,189.5858276963216,29.250615547511856,38.217926,-1.0
22667,RMJ125451.7-030143.6,193.71527005427657,-3.0287738006947906,29.21749,-1.0
22668,RMJ221637.9+154240.6,334.1579585618176,15.711283788067075,21.986631,0.35442466
22669,RMJ140910.4+231557.1,212.29347038683485,23.265858903695246,20.979803,0.34653804
22670,RMJ161653.6+550833.6,244.2231989016473,55.142677242932294,27.615717,-1.0
22671,RMJ133457.6+375029.4,203.74011378153745,37.8415066771317,25.63257,0.3833559
22672,RMJ143945.2+075310.8,219.93838504279603,7.88633186425209,20.278074,0.3103095
22673,RMJ074907.8+271305.3,117.28252737996583,27.21813553590027,21.345922,0.38279608
22674,RMJ100503.1+512856.0,151.26282074027594,51.48223012697987,25.251196,-1.0
22675,RMJ012250.1-092721.5,20.70886846352046,-9.455964094560207,22.551065,-1.0
22676,RMJ234328.5+093060.0,355.8686553121668,9.516656268342793,37.714508,-1.0
22677,RMJ095011.4+142432.1,147.547408293752,14.40890658734152,22.032396,-1.0
22678,RMJ163544.5+423740.8,248.93526452021678,42.628004901428525,23.191774,0.32271263
22679,RMJ141142.5+103303.8,212.92724454944658,10.551057872344275,21.590002,0.33765328
22680,RMJ103700.6+333745.7,159.25244364066157,33.629349642799475,21.818827,0.34235746
22681,RMJ105711.9+085124.5,164.29952932298247,8.856813911717449,26.21226,-1.0
22682,RMJ213105.2-062549.1,322.7715028986281,-6.430297705033493,20.918783,-1.0
22683,RMJ123521.5+494701.0,188.8397748545034,49.783614915491384,37.699257,-1.0
22684,RMJ125613.6+184829.6,194.0566076261694,18.808214408122563,24.427427,0.40346697
22685,RMJ125350.7+193714.4,193.46143174003782,19.620667096112086,28.927645,0.4487184
22686,RMJ161436.7+160545.0,243.65285533369487,16.095846394755043,28.317446,0.4038499
22687,RMJ091904.1+014233.4,139.76711530674115,1.7092713156417754,36.67717,0.45097664
22688,RMJ101116.9+041833.0,152.8203334303364,4.309161491742953,25.403746,-1.0
22689,RMJ011253.9+011732.3,18.22447257393503,1.2923159206419654,21.940866,-1.0
22690,RMJ171325.9+262547.3,258.35805805126626,26.42979767118838,22.017141,-1.0
22691,RMJ124706.4+204525.8,191.77667268974182,20.75715760670232,54.876358,0.5809527
22692,RMJ013342.3+004428.3,23.426323968254565,0.7411984241287153,31.21589,-1.0
22693,RMJ225739.6+022819.1,344.4151699801157,2.471972691070607,25.022371,0.33877826
22694,RMJ221356.1+282339.8,333.483666623132,28.394381354224578,20.796743,-1.0
22695,RMJ075826.8+290340.9,119.61183798209458,29.061363041577522,25.708845,0.41024166
22696,RMJ110927.8+300406.4,167.3658122463889,30.06844920367383,34.388924,-1.0
22697,RMJ221442.2-015141.1,333.67571794742156,-1.8614057265394708,20.461134,0.276774
22698,RMJ145706.3-022640.3,224.2761361469102,-2.444531872211078,36.06697,0.4004409
22699,RMJ085151.0+363505.4,132.96249809308821,36.584843376657886,29.476824,-1.0
22700,RMJ004924.8+150334.3,12.353467946391902,15.059516630480152,26.975008,-1.0
22701,RMJ132628.8+045100.9,201.6199184462908,4.850238570916089,28.408976,0.41817626
22702,RMJ131517.8+032100.8,198.8240080264316,3.3502161285833427,23.985033,0.3641598
22703,RMJ090104.3-012508.5,135.26796255174042,-1.4190397129260486,28.653055,-1.0
22704,RMJ234657.1+294456.2,356.7377191149587,29.748950828209647,44.228386,-1.0
22705,RMJ092318.7+111959.3,140.8277707127591,11.333125018094703,44.472466,-1.0
22706,RMJ084341.4+101947.6,130.9226807824931,10.329885005266682,33.443115,0.45664418
22707,RMJ085504.3+195711.9,133.7678580182531,19.9532985111766,37.13482,0.4822584
22708,RMJ105753.5+124026.6,164.47304033236514,12.674059790338706,46.196274,-1.0
22709,RMJ001043.1-060749.5,2.6794059692952885,-6.130416942119746,20.644194,-1.0
22710,RMJ211715.9+004635.8,319.31623969874494,0.7766232261721664,37.62298,0.45786566
22711,RMJ090911.4+202801.9,137.2974057015556,20.467200319205293,48.17942,0.5408727
22712,RMJ224836.7+011506.1,342.1529007790176,1.2517047724124735,23.862993,0.35590363
22713,RMJ075937.1+152423.6,119.90478513814773,15.406565862675466,25.113901,-1.0
22714,RMJ081257.3+275028.0,123.23893424502295,27.841098907648618,29.842943,0.4301673
22715,RMJ085021.0+032819.5,132.58766304262514,3.4720862191212403,20.29333,0.29385936
22716,RMJ121713.6-002304.7,184.3064991698646,-0.384628248896005,21.834082,0.37117812
22717,RMJ145248.6+053835.3,223.20245565849748,5.643127299589773,21.757807,0.34387666
22718,RMJ123728.3+185444.0,189.36775550923525,18.912208807100647,20.491644,0.3221289
22719,RMJ115722.4-010905.4,179.3433576045586,-1.1514973218957238,35.304222,0.42731574
22720,RMJ220247.0+074156.0,330.69582066991546,7.698888791631931,29.583609,-1.0
22721,RMJ085504.9+470401.9,133.77032607165938,47.06718932431284,31.780325,0.44841588
22722,RMJ020233.0-073346.5,30.63760006438372,-7.562923391266338,45.906433,-1.0
22723,RMJ101439.6+174600.9,153.6649132559934,17.76691087773429,30.742987,0.41144788
22724,RMJ142605.2+652417.8,216.5218203108421,65.40494462398956,26.807203,0.41151667
22725,RMJ162748.2+331626.1,246.95091241460796,33.27391875721142,61.39023,-1.0
22726,RMJ233447.1-042748.4,353.6963655561452,-4.463438958523781,51.077866,-1.0
22727,RMJ104158.7+175551.3,160.49450331027901,17.930903426977093,22.93244,0.34593529
22728,RMJ100628.1+085010.5,151.61700001405524,8.836257292108533,22.99346,0.37815893
22729,RMJ093713.1+545719.2,144.30463977335648,54.95531978188524,50.010017,0.5142458
22730,RMJ151602.5+305241.6,229.0103294337106,30.8782088047348,48.2557,-1.0
22731,RMJ082103.5+071534.7,125.2646685802359,7.259626168047403,21.239138,0.33960846
22732,RMJ143521.0-024056.7,218.83759223812632,-2.68242732181665,45.265724,0.5296243
22733,RMJ164333.6+453216.5,250.89016246671025,45.53791143533599,23.100245,0.4002545
22734,RMJ115434.8+014339.2,178.64506910246402,1.7275470787496827,31.719305,0.49461374
22735,RMJ101810.8+292156.5,154.5449594600377,29.365690921966653,20.659449,0.38814762
22736,RMJ094221.1+461209.3,145.58794594013312,46.20257624911695,20.583174,-1.0
22737,RMJ233754.6-053143.7,354.47770676436755,-5.528808558461346,34.633003,-1.0
22738,RMJ100903.3+293052.8,152.26390475315335,29.514660356705402,29.720903,0.45964396
22739,RMJ093651.1+171907.2,144.21270998600087,17.31867747775836,24.091818,-1.0
22740,RMJ001308.4+234554.7,3.2851697703827085,23.765198079610023,25.983435,-1.0
22741,RMJ235355.0+323802.6,358.47902530279646,32.63406487990818,22.123926,-1.0
22742,RMJ083112.0+490455.2,127.79996568828159,49.08200547086134,46.76071,-1.0
22743,RMJ215248.7+302228.8,328.20275193262586,30.374659157084746,29.553099,-1.0
22744,RMJ214440.8+072419.8,326.1700701754668,7.405513664808981,35.65509,-1.0
22745,RMJ103315.3+622138.0,158.31384329240598,62.36054526999648,26.288534,0.37787205
22746,RMJ091843.5+594550.2,139.68108038988612,59.763947494754945,28.042856,-1.0
22747,RMJ135646.7+532233.7,209.1947817580584,53.37602209950103,40.460403,-1.0
22748,RMJ120613.7+594858.9,181.55694314110292,59.816349737328665,20.628939,0.358668
22749,RMJ171700.4+363207.5,259.2516705340977,36.53541412072762,24.320642,-1.0
22750,RMJ172252.9+305357.7,260.72047924202093,30.899366368555253,20.979803,0.30058154
22751,RMJ100904.7+132217.9,152.2694081084565,13.37163219641049,21.590002,0.3299628
22752,RMJ141017.8+274455.7,212.5743730064928,27.748815136753766,24.366407,0.3795269
22753,RMJ082521.5+061638.4,126.3394963743753,6.2773214149017456,41.57402,-1.0
22754,RMJ121215.2+032333.9,183.06350783784188,3.392759714952063,29.385294,0.4000712
22755,RMJ131206.0+454322.4,198.0249396635715,45.72288663328043,32.405777,-1.0
22756,RMJ223509.4+144723.7,338.7891684636718,14.789910501848635,33.290565,-1.0
22757,RMJ014703.4-100731.3,26.76400798949051,-10.125363743411116,31.61252,-1.0
22758,RMJ155457.1+491510.4,238.73802455352478,49.25289141084033,25.769865,0.3715242
22759,RMJ080925.1+030156.5,122.35444385770144,3.0323529164332137,23.893503,-1.0
22760,RMJ114157.7+254646.2,175.49030303043543,25.779493393251226,43.816498,-1.0
22761,RMJ131102.2+082432.9,197.75928065560123,8.409135381409047,36.02121,0.46862078
22762,RMJ101229.3+031706.7,153.12220825933449,3.2852025348946494,24.915586,0.3613078
22763,RMJ085313.8+571836.6,133.30764369452294,57.31017694263666,20.04925,-1.0
22764,RMJ082240.4+050815.3,125.66847525478084,5.137590401242515,50.055786,0.45280144
22765,RMJ141628.6+440036.4,214.11922059318368,44.01012461897737,45.265724,0.5585476
22766,RMJ160718.0+224057.5,241.82504046556397,22.682626399293675,51.215164,0.4842326
22767,RMJ111927.1+071038.5,169.8631051173322,7.17737288401152,41.60453,-1.0
22768,RMJ123828.9+680418.4,189.6204372086813,68.0717830469283,30.483652,-1.0
22769,RMJ224619.9-034112.0,341.58303748569574,-3.6866802905600737,41.84861,-1.0
22770,RMJ225705.9+004939.7,344.27457205913856,0.827694236483119,29.110704,0.42680335
22771,RMJ100111.1+282311.0,150.2961799685563,28.386389769956278,21.864592,-1.0
22772,RMJ015040.5+243707.1,27.668875622845007,24.618638416182115,41.3757,0.38091564
22773,RMJ103916.9+153036.0,159.82032731941754,15.51000746685062,20.095015,0.32592985
22774,RMJ105016.9+454155.8,162.57031339427516,45.69882646894647,25.830885,-1.0
22775,RMJ093635.6+210730.4,144.1483379447698,21.125111152646646,22.184946,0.38823187
22776,RMJ223102.3+035047.7,337.75965334308097,3.8465796787437387,47.82856,-1.0
22777,RMJ130027.2+343604.5,195.11324534249528,34.601254531431984,20.156034,-1.0
22778,RMJ012702.3+201047.2,21.75940122037923,20.179771726232623,22.306986,0.27299452
22779,RMJ090856.4+202015.5,137.23503591385307,20.337647505274564,52.359283,-1.0
22780,RMJ145711.6+074132.2,224.29838596583488,7.692280704035885,20.827253,0.32878354
22781,RMJ094923.1+092708.8,147.3463448529669,9.452439723753493,21.727297,0.38321164
22782,RMJ105252.8+553839.3,163.21989926488294,55.6442393172614,32.588837,-1.0
22783,RMJ152603.8+162522.4,231.51567392378655,16.42287929615331,45.174194,-1.0
22784,RMJ155303.3+080519.8,238.26388400414163,8.088839788139776,21.727297,-1.0
22785,RMJ075054.0+123322.7,117.72518133744141,12.556319379051898,23.08499,-1.0
22786,RMJ075329.4+310116.1,118.37231484140798,31.021135523561266,26.761438,0.38080013
22787,RMJ002205.8+343958.6,5.524288243846172,34.66626989510781,33.900764,-1.0
